ISO Week Start Date,Country,Account,Product,Value in USD
2014-06-09,Canada,Labor,Overhead,16136.0
2014-06-09,Canada,Raw Materials,Overhead,16099.041138332459
2014-06-09,Canada,Admin,Overhead,8472.0
2014-06-09,Canada,Utilities,Overhead,5969.0
2014-06-09,Mexico,Revenue,Product A,86397.0
2014-06-09,Mexico,Labor,Product A,13028.0
2014-06-09,Mexico,Raw Materials,Product A,12419.011498413782
2014-06-09,Mexico,Admin,Product A,8067.0
2014-06-09,Mexico,Utilities,Product A,4845.0
2014-06-09,Mexico,Revenue,Product B,38135.49892114027
2014-06-09,Mexico,Labor,Product B,11386.0
2014-06-09,Mexico,Raw Materials,Product B,9948.49892114027
2014-06-09,Mexico,Admin,Product B,9889.0
2014-06-09,Mexico,Utilities,Product B,3028.0
2014-06-09,Mexico,Revenue,Overhead,52141.811475797425
2014-06-09,Mexico,Labor,Overhead,18340.0
2014-06-09,Mexico,Raw Materials,Overhead,20812.81147579742
2014-06-09,Mexico,Admin,Overhead,6136.0
2014-06-09,Mexico,Utilities,Overhead,3186.0
2014-06-16,United States,Revenue,Product A,73150.0
2014-06-16,United States,Labor,Product A,19442.0
2014-06-16,United States,Raw Materials,Product A,22936.169099358835
2014-06-16,United States,Admin,Product A,9501.0
2014-06-16,United States,Utilities,Product A,5116.0
2014-06-16,United States,Revenue,Product B,48715.977150955136
2014-06-16,United States,Labor,Product B,17479.0
2014-06-16,United States,Raw Materials,Product B,15485.977150955136
2014-06-16,United States,Admin,Product B,6762.0
2014-06-16,United States,Utilities,Product B,6315.0
2014-06-16,United States,Revenue,Overhead,52898.998473553685
2014-06-16,United States,Labor,Overhead,17101.0
2014-06-16,United States,Raw Materials,Overhead,20214.998473553685
2014-06-16,United States,Admin,Overhead,5153.0
2014-06-16,United States,Utilities,Overhead,6521.0
2014-06-16,Canada,Revenue,Product A,85111.0
2014-06-16,Canada,Labor,Product A,11524.0
2014-06-16,Canada,Raw Materials,Product A,10806.671251231097
2014-06-16,Canada,Admin,Product A,6240.0
2014-06-16,Canada,Utilities,Product A,3060.0
2014-06-16,Canada,Revenue,Product B,59661.08491786792
2014-06-16,Canada,Labor,Product B,19130.0
2014-06-16,Canada,Raw Materials,Product B,19882.084917867916
2014-06-16,Canada,Admin,Product B,9226.0
2014-06-16,Canada,Utilities,Product B,6569.0
2014-06-16,Canada,Revenue,Overhead,40304.1291293285
2014-06-16,Canada,Labor,Overhead,11252.0
2014-06-16,Canada,Raw Materials,Overhead,9012.129129328503
2014-06-16,Canada,Admin,Overhead,9197.0
2014-06-16,Canada,Utilities,Overhead,5913.0
2014-06-16,Mexico,Revenue,Product A,99082.0
2014-06-16,Mexico,Labor,Product A,16667.0
2014-06-16,Mexico,Raw Materials,Product A,15740.140776119772
2014-06-16,Mexico,Admin,Product A,8004.0
2014-06-16,Mexico,Utilities,Product A,4040.0
2014-06-16,Mexico,Revenue,Product B,40491.0
2014-06-16,Mexico,Labor,Product B,10329.0
2014-06-16,Mexico,Raw Materials,Product B,11116.318656372408
2014-06-16,Mexico,Admin,Product B,6341.0
2014-06-16,Mexico,Utilities,Product B,6663.0
2014-06-16,Mexico,Revenue,Overhead,53548.49166539927
2014-06-16,Mexico,Labor,Overhead,18407.0
2014-06-16,Mexico,Raw Materials,Overhead,20309.491665399266
2014-06-16,Mexico,Admin,Overhead,8152.0
2014-06-16,Mexico,Utilities,Overhead,4750.0
2014-06-23,United States,Revenue,Product A,55319.0
2014-06-23,United States,Labor,Product A,15604.0
2014-06-23,United States,Raw Materials,Product A,16804.113405094628
2014-06-23,United States,Admin,Product A,8726.0
2014-06-23,United States,Utilities,Product A,6642.0
2014-06-23,United States,Revenue,Product B,44622.0
2014-06-23,United States,Labor,Product B,13993.0
2014-06-23,United States,Raw Materials,Product B,11483.192049030133
2014-06-23,United States,Admin,Product B,8359.0
2014-06-23,United States,Utilities,Product B,3777.0
2014-06-23,United States,Revenue,Overhead,45263.3711658287
2014-06-23,United States,Labor,Overhead,14806.0
2014-06-23,United States,Raw Materials,Overhead,17763.3711658287
2014-06-23,United States,Admin,Overhead,8157.0
2014-06-23,United States,Utilities,Overhead,3249.0
2014-06-23,Canada,Revenue,Product A,58820.0
2014-06-23,Canada,Labor,Product A,10390.0
2014-06-23,Canada,Raw Materials,Product A,8453.07948700258
2014-06-23,Canada,Admin,Product A,7930.0
2014-06-23,Canada,Utilities,Product A,5735.0
2014-06-23,Canada,Revenue,Product B,53412.938328277116
2014-06-23,Canada,Labor,Product B,18007.0
2014-06-23,Canada,Raw Materials,Product B,21399.938328277112
2014-06-23,Canada,Admin,Product B,8294.0
2014-06-23,Canada,Utilities,Product B,3989.0
2014-06-23,Canada,Revenue,Overhead,42664.58359216282
2014-06-23,Canada,Labor,Overhead,12419.0
2014-06-23,Canada,Raw Materials,Overhead,14130.583592162813
2014-06-23,Canada,Admin,Overhead,8561.0
2014-06-23,Canada,Utilities,Overhead,3614.0
2014-06-23,Mexico,Revenue,Product A,85435.0
2014-06-23,Mexico,Labor,Product A,15392.0
2014-06-23,Mexico,Raw Materials,Product A,16316.550343208868
2014-06-23,Mexico,Admin,Product A,5130.0
2014-06-23,Mexico,Utilities,Product A,5852.0
2014-06-23,Mexico,Revenue,Product B,40614.76822239056
2014-06-23,Mexico,Labor,Product B,12983.0
2014-06-23,Mexico,Raw Materials,Product B,12676.768222390554
2014-06-23,Mexico,Admin,Product B,5038.0
2014-06-23,Mexico,Utilities,Product B,6598.0
2014-06-23,Mexico,Revenue,Overhead,50489.600319974525
2014-06-23,Mexico,Labor,Overhead,16640.0
2014-06-23,Mexico,Raw Materials,Overhead,16895.600319974525
2014-06-23,Mexico,Admin,Overhead,7769.0
2014-06-23,Mexico,Utilities,Overhead,6232.0
2014-06-30,United States,Revenue,Product A,65229.0
2014-06-30,United States,Labor,Product A,18684.0
2014-06-30,United States,Raw Materials,Product A,19549.915123199273
2014-06-30,United States,Admin,Product A,5738.0
2014-06-30,United States,Utilities,Product A,6241.0
2014-06-30,United States,Revenue,Product B,33668.714374966934
2014-06-30,United States,Labor,Product B,10545.0
2014-06-30,United States,Raw Materials,Product B,8525.714374966934
2014-06-30,United States,Admin,Product B,8212.0
2014-06-30,United States,Utilities,Product B,4297.0
2014-06-30,United States,Revenue,Overhead,39807.84409454903
2014-06-30,United States,Labor,Overhead,13810.0
2014-06-30,United States,Raw Materials,Overhead,11434.844094549031
2014-06-30,United States,Admin,Overhead,9124.0
2014-06-30,United States,Utilities,Overhead,3957.0
2014-06-30,Canada,Revenue,Product A,58436.0
2014-06-30,Canada,Labor,Product A,12032.0
2014-06-30,Canada,Raw Materials,Product A,11560.01310101856
2014-06-30,Canada,Admin,Product A,5271.0
2014-06-30,Canada,Utilities,Product A,6511.0
2014-06-30,Canada,Revenue,Product B,40106.25860637796
2014-06-30,Canada,Labor,Product B,11771.0
2014-06-30,Canada,Raw Materials,Product B,14050.258606377962
2014-06-30,Canada,Admin,Product B,5920.0
2014-06-30,Canada,Utilities,Product B,6430.0
2014-06-30,Canada,Revenue,Overhead,47086.800209374254
2014-06-30,Canada,Labor,Overhead,14435.0
2014-06-30,Canada,Raw Materials,Overhead,15806.800209374258
2014-06-30,Canada,Admin,Overhead,7050.0
2014-06-30,Canada,Utilities,Overhead,6500.0
2014-06-30,Mexico,Revenue,Product A,84801.0
2014-06-30,Mexico,Labor,Product A,11165.0
2014-06-30,Mexico,Raw Materials,Product A,10258.414846247504
2014-06-30,Mexico,Admin,Product A,9388.0
2014-06-30,Mexico,Utilities,Product A,6736.0
2014-06-30,Mexico,Revenue,Product B,45839.546514616144
2014-06-30,Mexico,Labor,Product B,18623.0
2014-06-30,Mexico,Raw Materials,Product B,15031.546514616148
2014-06-30,Mexico,Admin,Product B,7632.0
2014-06-30,Mexico,Utilities,Product B,3398.0
2014-06-30,Mexico,Revenue,Overhead,51348.484534522424
2014-06-30,Mexico,Labor,Overhead,18056.0
2014-06-30,Mexico,Raw Materials,Overhead,19353.484534522424
2014-06-30,Mexico,Admin,Overhead,7041.0
2014-06-30,Mexico,Utilities,Overhead,4828.0
2014-07-07,United States,Revenue,Product A,50806.0
2014-07-07,United States,Labor,Product A,19130.0
2014-07-07,United States,Raw Materials,Product A,19807.616960103274
2014-07-07,United States,Admin,Product A,8415.0
2014-07-07,United States,Utilities,Product A,3010.0
2014-07-07,United States,Revenue,Product B,43477.25860386598
2014-07-07,United States,Labor,Product B,11868.0
2014-07-07,United States,Raw Materials,Product B,14190.258603865977
2014-07-07,United States,Admin,Product B,9867.0
2014-07-07,United States,Utilities,Product B,4594.0
2014-07-07,United States,Revenue,Overhead,54516.96775315776
2014-07-07,United States,Labor,Overhead,17827.0
2014-07-07,United States,Raw Materials,Overhead,20235.967753157765
2014-07-07,United States,Admin,Overhead,8564.0
2014-07-07,United States,Utilities,Overhead,4389.0
2014-07-07,Canada,Revenue,Product A,67320.0
2014-07-07,Canada,Labor,Product A,17274.0
2014-07-07,Canada,Raw Materials,Product A,15038.93808994526
2014-07-07,Canada,Admin,Product A,8845.0
2014-07-07,Canada,Utilities,Product A,6588.0
2014-07-07,Canada,Revenue,Product B,39120.0
2014-07-07,Canada,Labor,Product B,11796.0
2014-07-07,Canada,Raw Materials,Product B,12408.344151865049
2014-07-07,Canada,Admin,Product B,8170.0
2014-07-07,Canada,Utilities,Product B,4043.0
2014-07-07,Canada,Revenue,Overhead,40396.28010789935
2014-07-07,Canada,Labor,Overhead,11913.0
2014-07-07,Canada,Raw Materials,Overhead,12032.280107899349
2014-07-07,Canada,Admin,Overhead,7466.0
2014-07-07,Canada,Utilities,Overhead,5737.0
2014-07-07,Mexico,Revenue,Product A,97319.0
2014-07-07,Mexico,Labor,Product A,19041.0
2014-07-07,Mexico,Raw Materials,Product A,20533.9714353449
2014-07-07,Mexico,Admin,Product A,9069.0
2014-07-07,Mexico,Utilities,Product A,3780.0
2014-07-07,Mexico,Revenue,Product B,53578.98256797694
2014-07-07,Mexico,Labor,Product B,17287.0
2014-07-07,Mexico,Raw Materials,Product B,19000.982567976942
2014-07-07,Mexico,Admin,Product B,9675.0
2014-07-07,Mexico,Utilities,Product B,4933.0
2014-07-07,Mexico,Revenue,Overhead,33692.44808383458
2014-07-07,Mexico,Labor,Overhead,11380.0
2014-07-07,Mexico,Raw Materials,Overhead,9520.44808383458
2014-07-07,Mexico,Admin,Overhead,7682.0
2014-07-07,Mexico,Utilities,Overhead,3987.0
2014-07-14,United States,Revenue,Product A,75931.0
2014-07-14,United States,Labor,Product A,11218.0
2014-07-14,United States,Raw Materials,Product A,13262.59940285655
2014-07-14,United States,Admin,Product A,9135.0
2014-07-14,United States,Utilities,Product A,4560.0
2014-07-14,United States,Revenue,Product B,48039.3241447451
2014-07-14,United States,Labor,Product B,19610.0
2014-07-14,United States,Raw Materials,Product B,16370.324144745102
2014-07-14,United States,Admin,Product B,5974.0
2014-07-14,United States,Utilities,Product B,3037.0
2014-07-14,United States,Revenue,Overhead,46665.586858957424
2014-07-14,United States,Labor,Overhead,15370.0
2014-07-14,United States,Raw Materials,Overhead,16743.58685895742
2014-07-14,United States,Admin,Overhead,9549.0
2014-07-14,United States,Utilities,Overhead,3036.0
2014-07-14,Canada,Revenue,Product A,70420.0
2014-07-14,Canada,Labor,Product A,19903.0
2014-07-14,Canada,Raw Materials,Product A,21361.95966924678
2014-07-14,Canada,Admin,Product A,8111.0
2014-07-14,Canada,Utilities,Product A,4324.0
2014-07-14,Canada,Revenue,Product B,38845.348445732896
2014-07-14,Canada,Labor,Product B,10317.0
2014-07-14,Canada,Raw Materials,Product B,10698.348445732898
2014-07-14,Canada,Admin,Product B,8111.0
2014-07-14,Canada,Utilities,Product B,4889.0
2014-07-14,Canada,Revenue,Overhead,50174.49614933755
2014-07-14,Canada,Labor,Overhead,16183.0
2014-07-14,Canada,Raw Materials,Overhead,16608.496149337552
2014-07-14,Canada,Admin,Overhead,9311.0
2014-07-14,Canada,Utilities,Overhead,6218.0
2014-07-14,Mexico,Revenue,Product A,97456.0
2014-07-14,Mexico,Labor,Product A,12383.0
2014-07-14,Mexico,Raw Materials,Product A,13167.843627430111
2014-07-14,Mexico,Admin,Product A,6704.0
2014-07-14,Mexico,Utilities,Product A,5828.0
2014-07-14,Mexico,Revenue,Product B,33481.0
2014-07-14,Mexico,Labor,Product B,10362.0
2014-07-14,Mexico,Raw Materials,Product B,9278.922441736457
2014-07-14,Mexico,Admin,Product B,9451.0
2014-07-14,Mexico,Utilities,Product B,3190.0
2014-07-14,Mexico,Revenue,Overhead,39884.72847769715
2014-07-14,Mexico,Labor,Overhead,13738.0
2014-07-14,Mexico,Raw Materials,Overhead,15126.72847769715
2014-07-14,Mexico,Admin,Overhead,5556.0
2014-07-14,Mexico,Utilities,Overhead,3825.0
2014-07-21,United States,Revenue,Product A,97638.0
2014-07-21,United States,Labor,Product A,12808.0
2014-07-21,United States,Raw Materials,Product A,10396.239680442653
2014-07-21,United States,Admin,Product A,7719.0
2014-07-21,United States,Utilities,Product A,5410.0
2014-07-21,United States,Revenue,Product B,48084.385876268156
2014-07-21,United States,Labor,Product B,13741.0
2014-07-21,United States,Raw Materials,Product B,15987.385876268156
2014-07-21,United States,Admin,Product B,8329.0
2014-07-21,United States,Utilities,Product B,6789.0
2014-07-21,United States,Revenue,Overhead,53025.09761601141
2014-07-21,United States,Labor,Overhead,18780.0
2014-07-21,United States,Raw Materials,Overhead,18836.097616011404
2014-07-21,United States,Admin,Overhead,8117.0
2014-07-21,United States,Utilities,Overhead,4690.0
2014-07-21,Canada,Revenue,Product A,81966.0
2014-07-21,Canada,Labor,Product A,11136.0
2014-07-21,Canada,Raw Materials,Product A,11402.57050474845
2014-07-21,Canada,Admin,Product A,9543.0
2014-07-21,Canada,Utilities,Product A,5903.0
2014-07-21,Canada,Revenue,Product B,37783.61435662733
2014-07-21,Canada,Labor,Product B,11007.0
2014-07-21,Canada,Raw Materials,Product B,9276.614356627333
2014-07-21,Canada,Admin,Product B,9681.0
2014-07-21,Canada,Utilities,Product B,4256.0
2014-07-21,Canada,Revenue,Overhead,54590.64875671462
2014-07-21,Canada,Labor,Overhead,19439.0
2014-07-21,Canada,Raw Materials,Overhead,22083.648756714618
2014-07-21,Canada,Admin,Overhead,7382.0
2014-07-21,Canada,Utilities,Overhead,4245.0
2014-07-21,Mexico,Revenue,Product A,57059.0
2014-07-21,Mexico,Labor,Product A,15084.0
2014-07-21,Mexico,Raw Materials,Product A,16826.54580581532
2014-07-21,Mexico,Admin,Product A,6265.0
2014-07-21,Mexico,Utilities,Product A,6395.0
2014-07-21,Mexico,Revenue,Product B,36993.66663582191
2014-07-21,Mexico,Labor,Product B,11040.0
2014-07-21,Mexico,Raw Materials,Product B,12236.66663582191
2014-07-21,Mexico,Admin,Product B,7752.0
2014-07-21,Mexico,Utilities,Product B,3021.0
2014-07-21,Mexico,Revenue,Overhead,42982.48918892567
2014-07-21,Mexico,Labor,Overhead,14569.0
2014-07-21,Mexico,Raw Materials,Overhead,12090.48918892567
2014-07-21,Mexico,Admin,Overhead,9799.0
2014-07-21,Mexico,Utilities,Overhead,3686.0
2014-07-28,United States,Revenue,Product A,75338.0
2014-07-28,United States,Labor,Product A,18476.0
2014-07-28,United States,Raw Materials,Product A,18076.610272129077
2014-07-28,United States,Admin,Product A,7428.0
2014-07-28,United States,Utilities,Product A,5507.0
2014-07-28,United States,Revenue,Product B,45445.86442513061
2014-07-28,United States,Labor,Product B,15126.0
2014-07-28,United States,Raw Materials,Product B,12497.864425130609
2014-07-28,United States,Admin,Product B,8999.0
2014-07-28,United States,Utilities,Product B,5994.0
2014-07-28,United States,Revenue,Overhead,53612.782736967536
2014-07-28,United States,Labor,Overhead,19645.0
2014-07-28,United States,Raw Materials,Overhead,19397.782736967536
2014-07-28,United States,Admin,Overhead,5038.0
2014-07-28,United States,Utilities,Overhead,6342.0
2014-07-28,Canada,Revenue,Product A,67482.0
2014-07-28,Canada,Labor,Product A,19078.0
2014-07-28,Canada,Raw Materials,Product A,21565.16654797217
2014-07-28,Canada,Admin,Product A,8201.0
2014-07-28,Canada,Utilities,Product A,4710.0
2014-07-28,Canada,Revenue,Product B,45734.03800954733
2014-07-28,Canada,Labor,Product B,13155.0
2014-07-28,Canada,Raw Materials,Product B,13968.038009547332
2014-07-28,Canada,Admin,Product B,7896.0
2014-07-28,Canada,Utilities,Product B,6453.0
2014-07-28,Canada,Revenue,Overhead,37566.78069232063
2014-07-28,Canada,Labor,Overhead,10988.0
2014-07-28,Canada,Raw Materials,Overhead,12937.78069232063
2014-07-28,Canada,Admin,Overhead,9026.0
2014-07-28,Canada,Utilities,Overhead,3083.0
2014-07-28,Mexico,Revenue,Product A,55626.0
2014-07-28,Mexico,Labor,Product A,11682.0
2014-07-28,Mexico,Raw Materials,Product A,10626.952797534865
2014-07-28,Mexico,Admin,Product A,8963.0
2014-07-28,Mexico,Utilities,Product A,3933.0
2014-07-28,Mexico,Revenue,Product B,46431.0
2014-07-28,Mexico,Labor,Product B,13598.0
2014-07-28,Mexico,Raw Materials,Product B,14935.156675838822
2014-07-28,Mexico,Admin,Product B,8056.0
2014-07-28,Mexico,Utilities,Product B,3792.0
2014-07-28,Mexico,Revenue,Overhead,38153.50711004924
2014-07-28,Mexico,Labor,Overhead,10791.0
2014-07-28,Mexico,Raw Materials,Overhead,10223.507110049242
2014-07-28,Mexico,Admin,Overhead,7255.0
2014-07-28,Mexico,Utilities,Overhead,6610.0
2014-08-04,United States,Revenue,Product A,55776.0
2014-08-04,United States,Labor,Product A,11607.0
2014-08-04,United States,Raw Materials,Product A,10024.94611368297
2014-08-04,United States,Admin,Product A,5519.0
2014-08-04,United States,Utilities,Product A,3590.0
2014-08-04,United States,Revenue,Product B,49020.0
2014-08-04,United States,Labor,Product B,11050.0
2014-08-04,United States,Raw Materials,Product B,12573.941868276645
2014-08-04,United States,Admin,Product B,5959.0
2014-08-04,United States,Utilities,Product B,4963.0
2014-08-04,United States,Revenue,Overhead,54964.844673673186
2014-08-04,United States,Labor,Overhead,18884.0
2014-08-04,United States,Raw Materials,Overhead,21994.844673673182
2014-08-04,United States,Admin,Overhead,5526.0
2014-08-04,United States,Utilities,Overhead,6224.0
2014-08-04,Canada,Revenue,Product A,88565.0
2014-08-04,Canada,Labor,Product A,11875.0
2014-08-04,Canada,Raw Materials,Product A,11543.953000772448
2014-08-04,Canada,Admin,Product A,5116.0
2014-08-04,Canada,Utilities,Product A,5433.0
2014-08-04,Canada,Revenue,Product B,46052.11779173948
2014-08-04,Canada,Labor,Product B,15463.0
2014-08-04,Canada,Raw Materials,Product B,15050.117791739483
2014-08-04,Canada,Admin,Product B,7768.0
2014-08-04,Canada,Utilities,Product B,3071.0
2014-08-04,Canada,Revenue,Overhead,52382.852642289974
2014-08-04,Canada,Labor,Overhead,18465.0
2014-08-04,Canada,Raw Materials,Overhead,19797.852642289978
2014-08-04,Canada,Admin,Overhead,8566.0
2014-08-04,Canada,Utilities,Overhead,3606.0
2014-08-04,Mexico,Revenue,Product A,71804.0
2014-08-04,Mexico,Labor,Product A,18357.0
2014-08-04,Mexico,Raw Materials,Product A,16827.219982946674
2014-08-04,Mexico,Admin,Product A,7043.0
2014-08-04,Mexico,Utilities,Product A,3101.0
2014-08-04,Mexico,Revenue,Product B,40903.67826676057
2014-08-04,Mexico,Labor,Product B,13496.0
2014-08-04,Mexico,Raw Materials,Product B,11010.678266760571
2014-08-04,Mexico,Admin,Product B,6576.0
2014-08-04,Mexico,Utilities,Product B,5448.0
2014-08-04,Mexico,Revenue,Overhead,51367.94073918105
2014-08-04,Mexico,Labor,Overhead,16731.0
2014-08-04,Mexico,Raw Materials,Overhead,19987.94073918105
2014-08-04,Mexico,Admin,Overhead,5591.0
2014-08-04,Mexico,Utilities,Overhead,4333.0
2014-08-11,United States,Revenue,Product A,72431.0
2014-08-11,United States,Labor,Product A,12720.0
2014-08-11,United States,Raw Materials,Product A,13023.492501581419
2014-08-11,United States,Admin,Product A,5001.0
2014-08-11,United States,Utilities,Product A,5272.0
2014-08-11,United States,Revenue,Product B,44217.0
2014-08-11,United States,Labor,Product B,11949.0
2014-08-11,United States,Raw Materials,Product B,9717.897578779215
2014-08-11,United States,Admin,Product B,5917.0
2014-08-11,United States,Utilities,Product B,6174.0
2014-08-11,United States,Revenue,Overhead,50290.166621966826
2014-08-11,United States,Labor,Overhead,17014.0
2014-08-11,United States,Raw Materials,Overhead,14978.16662196683
2014-08-11,United States,Admin,Overhead,9238.0
2014-08-11,United States,Utilities,Overhead,6041.0
2014-08-11,Canada,Revenue,Product A,56090.0
2014-08-11,Canada,Labor,Product A,10105.0
2014-08-11,Canada,Raw Materials,Product A,8760.96459749116
2014-08-11,Canada,Admin,Product A,5634.0
2014-08-11,Canada,Utilities,Product A,4925.0
2014-08-11,Canada,Revenue,Product B,46015.0
2014-08-11,Canada,Labor,Product B,12056.0
2014-08-11,Canada,Raw Materials,Product B,14159.589936285569
2014-08-11,Canada,Admin,Product B,5552.0
2014-08-11,Canada,Utilities,Product B,6441.0
2014-08-11,Canada,Revenue,Overhead,52526.5652890669
2014-08-11,Canada,Labor,Overhead,18907.0
2014-08-11,Canada,Raw Materials,Overhead,21712.565289066897
2014-08-11,Canada,Admin,Overhead,6107.0
2014-08-11,Canada,Utilities,Overhead,4341.0
2014-08-11,Mexico,Revenue,Product A,83226.0
2014-08-11,Mexico,Labor,Product A,18442.0
2014-08-11,Mexico,Raw Materials,Product A,18326.910468064183
2014-08-11,Mexico,Admin,Product A,5899.0
2014-08-11,Mexico,Utilities,Product A,6461.0
2014-08-11,Mexico,Revenue,Product B,43678.0
2014-08-11,Mexico,Labor,Product B,10021.0
2014-08-11,Mexico,Raw Materials,Product B,9829.872611663153
2014-08-11,Mexico,Admin,Product B,9904.0
2014-08-11,Mexico,Utilities,Product B,6771.0
2014-08-11,Mexico,Revenue,Overhead,44057.88696658784
2014-08-11,Mexico,Labor,Overhead,14109.0
2014-08-11,Mexico,Raw Materials,Overhead,11747.886966587836
2014-08-11,Mexico,Admin,Overhead,7134.0
2014-08-11,Mexico,Utilities,Overhead,6595.0
2014-08-18,United States,Revenue,Product A,76745.0
2014-08-18,United States,Labor,Product A,11560.0
2014-08-18,United States,Raw Materials,Product A,13279.12721192234
2014-08-18,United States,Admin,Product A,5749.0
2014-08-18,United States,Utilities,Product A,6427.0
2014-08-18,United States,Revenue,Product B,44355.68111755159
2014-08-18,United States,Labor,Product B,14780.0
2014-08-18,United States,Raw Materials,Product B,12900.68111755159
2014-08-18,United States,Admin,Product B,9790.0
2014-08-18,United States,Utilities,Product B,5335.0
2014-08-18,United States,Revenue,Overhead,29818.278895990778
2014-08-18,United States,Labor,Overhead,10306.0
2014-08-18,United States,Raw Materials,Overhead,8911.27889599078
2014-08-18,United States,Admin,Overhead,5661.0
2014-08-18,United States,Utilities,Overhead,3548.0
2014-08-18,Canada,Revenue,Product A,98770.0
2014-08-18,Canada,Labor,Product A,18503.0
2014-08-18,Canada,Raw Materials,Product A,22017.03915168077
2014-08-18,Canada,Admin,Product A,5754.0
2014-08-18,Canada,Utilities,Product A,3034.0
2014-08-18,Canada,Revenue,Product B,47137.0555875232
2014-08-18,Canada,Labor,Product B,16236.0
2014-08-18,Canada,Raw Materials,Product B,15706.055587523204
2014-08-18,Canada,Admin,Product B,5902.0
2014-08-18,Canada,Utilities,Product B,4355.0
2014-08-18,Canada,Revenue,Overhead,51186.22931121441
2014-08-18,Canada,Labor,Overhead,17005.0
2014-08-18,Canada,Raw Materials,Overhead,20139.229311214414
2014-08-18,Canada,Admin,Overhead,5403.0
2014-08-18,Canada,Utilities,Overhead,5852.0
2014-08-18,Mexico,Revenue,Product A,83723.0
2014-08-18,Mexico,Labor,Product A,19579.0
2014-08-18,Mexico,Raw Materials,Product A,21675.7064017838
2014-08-18,Mexico,Admin,Product A,6712.0
2014-08-18,Mexico,Utilities,Product A,5994.0
2014-08-18,Mexico,Revenue,Product B,46203.888933223374
2014-08-18,Mexico,Labor,Product B,14703.0
2014-08-18,Mexico,Raw Materials,Product B,15220.888933223372
2014-08-18,Mexico,Admin,Product B,8811.0
2014-08-18,Mexico,Utilities,Product B,5625.0
2014-08-18,Mexico,Revenue,Overhead,60088.642802156945
2014-08-18,Mexico,Labor,Overhead,19633.0
2014-08-18,Mexico,Raw Materials,Overhead,21933.642802156945
2014-08-18,Mexico,Admin,Overhead,9850.0
2014-08-18,Mexico,Utilities,Overhead,4394.0
2014-08-25,United States,Revenue,Product A,98364.0
2014-08-25,United States,Labor,Product A,19461.0
2014-08-25,United States,Raw Materials,Product A,18364.575275333813
2014-08-25,United States,Admin,Product A,7958.0
2014-08-25,United States,Utilities,Product A,6808.0
2014-08-25,United States,Revenue,Product B,42232.22827932733
2014-08-25,United States,Labor,Product B,13591.0
2014-08-25,United States,Raw Materials,Product B,13076.228279327335
2014-08-25,United States,Admin,Product B,8369.0
2014-08-25,United States,Utilities,Product B,3939.0
2014-08-25,United States,Revenue,Overhead,40229.5733459153
2014-08-25,United States,Labor,Overhead,10525.0
2014-08-25,United States,Raw Materials,Overhead,12509.573345915302
2014-08-25,United States,Admin,Overhead,9005.0
2014-08-25,United States,Utilities,Overhead,6052.0
2014-08-25,Canada,Revenue,Product A,80523.0
2014-08-25,Canada,Labor,Product A,14648.0
2014-08-25,Canada,Raw Materials,Product A,13166.976311143095
2014-08-25,Canada,Admin,Product A,5013.0
2014-08-25,Canada,Utilities,Product A,3503.0
2014-08-25,Canada,Revenue,Product B,44821.66692379613
2014-08-25,Canada,Labor,Product B,12278.0
2014-08-25,Canada,Raw Materials,Product B,11586.66692379613
2014-08-25,Canada,Admin,Product B,9933.0
2014-08-25,Canada,Utilities,Product B,6216.0
2014-08-25,Canada,Revenue,Overhead,52622.37320415274
2014-08-25,Canada,Labor,Overhead,18219.0
2014-08-25,Canada,Raw Materials,Overhead,16456.373204152736
2014-08-25,Canada,Admin,Overhead,9555.0
2014-08-25,Canada,Utilities,Overhead,6747.0
2014-08-25,Mexico,Revenue,Product A,94738.0
2014-08-25,Mexico,Labor,Product A,17062.0
2014-08-25,Mexico,Raw Materials,Product A,16746.62286203506
2014-08-25,Mexico,Admin,Product A,7639.0
2014-08-25,Mexico,Utilities,Product A,4993.0
2014-08-25,Mexico,Revenue,Product B,46204.81517848222
2014-08-25,Mexico,Labor,Product B,15724.0
2014-08-25,Mexico,Raw Materials,Product B,14698.815178482218
2014-08-25,Mexico,Admin,Product B,6280.0
2014-08-25,Mexico,Utilities,Product B,5180.0
2014-08-25,Mexico,Revenue,Overhead,47308.80782482842
2014-08-25,Mexico,Labor,Overhead,15895.0
2014-08-25,Mexico,Raw Materials,Overhead,16639.807824828422
2014-08-25,Mexico,Admin,Overhead,5575.0
2014-08-25,Mexico,Utilities,Overhead,5933.0
2014-09-01,United States,Revenue,Product A,85946.0
2014-09-01,United States,Labor,Product A,16099.0
2014-09-01,United States,Raw Materials,Product A,15322.11757566444
2014-09-01,United States,Admin,Product A,7212.0
2014-09-01,United States,Utilities,Product A,5352.0
2014-09-01,United States,Revenue,Product B,42836.66869636575
2014-09-01,United States,Labor,Product B,13568.0
2014-09-01,United States,Raw Materials,Product B,14682.66869636575
2014-09-01,United States,Admin,Product B,6390.0
2014-09-01,United States,Utilities,Product B,4742.0
2014-09-01,United States,Revenue,Overhead,39006.86257187538
2014-09-01,United States,Labor,Overhead,11925.0
2014-09-01,United States,Raw Materials,Overhead,10521.862571875385
2014-09-01,United States,Admin,Overhead,7381.0
2014-09-01,United States,Utilities,Overhead,6713.0
2014-09-01,Canada,Revenue,Product A,75619.0
2014-09-01,Canada,Labor,Product A,10968.0
