Country,Product,ISO Week Start Date,Gross_Profit,Monthly_Overhead,Cumulative_Gross_Profit,Cumulative_Overhead
Mexico,Product B,2015-06-29 00:00:00.000000,24574.584849521278,9110.803982981368,1181955.7627311186,1284496.6345247445
Mexico,Product B,2015-07-06 00:00:00.000000,9072.835161559327,6258.584572294486,1191028.5978926779,1297013.8036693335
Mexico,Product B,2015-07-13 00:00:00.000000,5010.215191032954,5973.384491834703,1196038.8130837108,1308960.572653003
Mexico,Product B,2015-07-20 00:00:00.000000,12989.279665663036,7136.965544422218,1209028.092749374,1323234.5037418474
Mexico,Product B,2015-07-27 00:00:00.000000,15991.142345317912,7647.693098275399,1225019.2350946919,1338529.8899383983
Mexico,Product B,2015-08-03 00:00:00.000000,8128.497224383826,5347.107484263505,1233147.7323190756,1349224.1049069255
Mexico,Product B,2015-08-10 00:00:00.000000,12613.340957213688,6203.069240627967,1245761.0732762893,1361630.2433881816
Mexico,Product B,2015-08-17 00:00:00.000000,1778.1543335960805,5698.342448169166,1247539.2276098854,1373026.9282845198
Mexico,Product B,2015-08-24 00:00:00.000000,3708.359826255073,6761.195660767038,1251247.5874361405,1386549.319606054
Mexico,Product B,2015-08-31 00:00:00.000000,9653.627669132471,4592.966250474411,1260901.215105273,1395735.2521070028
Mexico,Product B,2015-09-07 00:00:00.000000,9784.05647346193,4913.29312433693,1270685.271578735,1405561.8383556767
Mexico,Product B,2015-09-14 00:00:00.000000,671.2667361769927,2529.5643161282296,1271356.538314912,1410620.966987933
Mexico,Product B,2015-09-21 00:00:00.000000,-81.88265598773853,4160.3833335182635,1271274.6556589243,1418941.7336549694
Mexico,Product B,2015-09-28 00:00:00.000000,1547.5919454847335,2829.7279978910474,1272822.247604409,1424601.1896507517
Mexico,Product B,2015-10-05 00:00:00.000000,3045.9809015630453,3496.193111524987,1275868.228505972,1431593.5758738015
Mexico,Product B,2015-10-12 00:00:00.000000,2315.9828838456156,3169.0101343153697,1278184.2113898178,1437931.5961424322
Mexico,Product B,2015-10-19 00:00:00.000000,7031.690478060372,4515.862112634382,1285215.9018678782,1446963.320367701
Mexico,Product B,2015-10-26 00:00:00.000000,4180.386004649106,5147.463567604728,1289396.2878725273,1457258.2475029104
Mexico,Product B,2015-11-02 00:00:00.000000,6199.230384801513,3802.3783799869493,1295595.5182573288,1464863.0042628841
Mexico,Product B,2015-11-09 00:00:00.000000,1522.0969059129238,4128.792277136619,1297117.6151632417,1473120.5888171573
Mexico,Product B,2015-11-16 00:00:00.000000,12763.008059467604,6189.057368705444,1309880.6232227094,1485498.7035545683
Mexico,Product B,2015-11-23 00:00:00.000000,9790.861313452922,6113.586574397061,1319671.4845361623,1497725.8767033624
Mexico,Product B,2015-11-30 00:00:00.000000,9282.770725443112,7554.347764564154,1328954.2552616054,1512834.5722324909
Mexico,Product B,2015-12-07 00:00:00.000000,4865.990912230402,5437.095509051751,1333820.2461738358,1523708.7632505945
Mexico,Product B,2015-12-14 00:00:00.000000,9322.531911848559,5159.968130108484,1343142.7780856844,1534028.6995108114
Mexico,Product B,2015-12-21 00:00:00.000000,10367.585597838952,8603.704131623761,1353510.3636835234,1551236.1077740588
Mexico,Product B,2015-12-28 00:00:00.000000,9200.732130674449,6758.986342408127,1362711.0958141978,1564754.0804588753
Mexico,Product B,2016-01-04 00:00:00.000000,7885.258149246354,9702.13887331762,1370596.3539634442,1584158.3582055103
Mexico,Product B,2016-01-11 00:00:00.000000,9851.08043155849,7825.567374042209,1380447.4343950027,1599809.4929535948
Mexico,Product B,2016-01-18 00:00:00.000000,12155.575647515681,8506.739685533106,1392603.0100425184,1616822.972324661
Mexico,Product B,2016-01-25 00:00:00.000000,25636.58740713456,9799.492981231,1418239.5974496529,1636421.9582871231
Mexico,Product B,2016-02-01 00:00:00.000000,25568.063389749535,10208.439431949992,1443807.6608394023,1656838.837151023
Mexico,Product B,2016-02-08 00:00:00.000000,11058.167383200605,9322.100617103099,1454865.828222603,1675483.0383852292
Mexico,Product B,2016-02-15 00:00:00.000000,15223.45213764294,7303.165503731131,1470089.280360246,1690089.3693926916
Mexico,Product B,2016-02-22 00:00:00.000000,18347.429978796958,9780.415822383427,1488436.710339043,1709650.2010374586
Mexico,Product B,2016-02-29 00:00:00.000000,22574.642850991775,9351.626543881755,1511011.3531900349,1728353.4541252223
Mexico,Product B,2016-03-07 00:00:00.000000,30040.315979591232,10246.421847681335,1541051.6691696262,1748846.2978205848
Mexico,Product B,2016-03-14 00:00:00.000000,20959.38047984267,12522.145608302184,1562011.0496494689,1773890.5890371893
Mexico,Product B,2016-03-21 00:00:00.000000,14513.095793358996,11138.96506684182,1576524.1454428278,1796168.5191708729
Mexico,Product B,2016-03-28 00:00:00.000000,15101.308936450347,8433.016774047766,1591625.4543792782,1813034.5527189686
Mexico,Product B,2016-04-04 00:00:00.000000,28267.1089327529,9072.417408677707,1619892.563312031,1831179.387536324
Mexico,Product B,2016-04-11 00:00:00.000000,30165.37489989442,10202.113006334435,1650057.9382119256,1851583.6135489931
Mexico,Product B,2016-04-18 00:00:00.000000,41512.54517480304,12364.77348303287,1691570.4833867287,1876313.1605150588
Mexico,Product B,2016-04-25 00:00:00.000000,14126.090407767697,12206.867139420916,1705696.5737944965,1900726.8947939007
Mexico,Product B,2016-05-02 00:00:00.000000,29169.07082698084,11905.333261250764,1734865.6446214772,1924537.5613164022
Mexico,Product B,2016-05-09 00:00:00.000000,27639.361518087862,10943.574310928441,1762505.006139565,1946424.7099382589
Mexico,Product B,2016-05-16 00:00:00.000000,20981.22246854563,12715.026398661706,1783486.2286081107,1971854.7627355824
Mexico,Product B,2016-05-23 00:00:00.000000,11331.396671498907,8297.304364708289,1794817.6252796096,1988449.371464999
Mexico,Product B,2016-05-30 00:00:00.000000,12753.578721109545,9202.255469849302,1807571.2040007191,2006853.8824046976
Mexico,Product B,2016-06-06 00:00:00.000000,22960.108899865405,13057.153531563828,1830531.3129005844,2032968.1894678255
Mexico,Product B,2016-06-13 00:00:00.000000,11108.683125143587,6552.103899877139,1841639.996025728,2046072.3972675796
Mexico,Product B,2016-06-20 00:00:00.000000,16163.174988090279,7683.6723801830885,1857803.1710138184,2061439.7420279458
Mexico,Product B,2016-06-27 00:00:00.000000,10241.825094663302,6568.380500660908,1868044.9961084817,2074576.5030292678
Mexico,Product B,2016-07-04 00:00:00.000000,12236.47573694621,7085.0520859401295,1880281.4718454278,2088746.6072011478
Mexico,Product B,2016-07-11 00:00:00.000000,12768.383092965349,4700.128298870005,1893049.854938393,2098146.863798888
Mexico,Product B,2016-07-18 00:00:00.000000,7690.81787619472,4754.540873619294,1900740.6728145876,2107655.9455461265
Mexico,Product B,2016-07-25 00:00:00.000000,10146.77640023093,3345.030037165604,1910887.4492148184,2114346.0056204577
Mexico,Product B,2016-08-01 00:00:00.000000,17942.018544573068,7298.0496406729335,1928829.4677593915,2128942.104901803
Mexico,Product B,2016-08-08 00:00:00.000000,5957.357899293234,5120.538896917393,1934786.8256586848,2139183.182695638
Mexico,Product B,2016-08-15 00:00:00.000000,12675.800762440143,4840.128419927327,1947462.626421125,2148863.4395354926
Mexico,Product B,2016-08-22 00:00:00.000000,9499.76993734358,3868.7112012779908,1956962.3963584686,2156600.8619380486
Mexico,Product B,2016-08-29 00:00:00.000000,5685.706511096752,4575.922212984149,1962648.1028695654,2165752.7063640165
Mexico,Product B,2016-09-05 00:00:00.000000,10139.403425890563,5838.36709101547,1972787.5062954559,2177429.4405460474
Mexico,Product B,2016-09-12 00:00:00.000000,12311.142479978698,5766.036347469153,1985098.6487754346,2188961.513240986
Mexico,Product B,2016-09-19 00:00:00.000000,6278.149099414137,4304.67547969272,1991376.7978748488,2197570.864200372
Mexico,Product B,2016-09-26 00:00:00.000000,1866.18145539139,3464.422100880052,1993242.9793302403,2204499.708402132
Mexico,Product B,2016-10-03 00:00:00.000000,6490.222461825513,4713.63111071525,1999733.2017920658,2213926.9706235626
Mexico,Product B,2016-10-10 00:00:00.000000,9624.252949005066,4841.793001449534,2009357.4547410707,2223610.556626462
Mexico,Product B,2016-10-17 00:00:00.000000,13267.74514004089,6459.30867096773,2022625.1998811117,2236529.1739683975
Mexico,Product B,2016-10-24 00:00:00.000000,11982.558744219394,5503.7536590993805,2034607.758625331,2247536.681286596
Mexico,Product B,2016-10-31 00:00:00.000000,6874.190430407394,6942.899906235225,2041481.9490557385,2261422.481099067
Mexico,Product B,2016-11-07 00:00:00.000000,17912.288795603872,6904.511149890174,2059394.2378513424,2275231.5033988473
Mexico,Product B,2016-11-14 00:00:00.000000,7131.911430279815,4502.374566090437,2066526.1492816221,2284236.252531028
Mexico,Product B,2016-11-21 00:00:00.000000,4375.529365148614,5075.453986357082,2070901.6786467708,2294387.160503742
Mexico,Product B,2016-11-28 00:00:00.000000,8804.84643658388,7505.032045421741,2079706.5250833547,2309397.224594585
Mexico,Product B,2016-12-05 00:00:00.000000,6220.391029927221,7733.083838981858,2085926.9161132819,2324863.392272549
Mexico,Product B,2016-12-12 00:00:00.000000,10018.501838309847,6707.034980990814,2095945.4179515918,2338277.462234531
Mexico,Product B,2016-12-19 00:00:00.000000,6384.196647539138,9929.655419121627,2102329.614599131,2358136.773072774
Mexico,Product B,2016-12-26 00:00:00.000000,15369.5526795494,7170.524091949161,2117699.1672786805,2372477.8212566725
Mexico,Product B,2017-01-02 00:00:00.000000,25764.083457394947,11501.632546236144,2143463.2507360755,2395481.086349145
Mexico,Product B,2017-01-09 00:00:00.000000,15547.301339863356,10037.24144269282,2159010.552075939,2415555.569234531
Mexico,Product B,2017-01-16 00:00:00.000000,17539.781845612386,8026.481618617747,2176550.3339215512,2431608.532471766
Mexico,Product B,2017-01-23 00:00:00.000000,11794.719252683673,9295.89197702324,2188345.053174235,2450200.316425813
Mexico,Product B,2017-01-30 00:00:00.000000,16306.654604434698,6193.268961002803,2204651.7077786694,2462586.854347818
Mexico,Product B,2017-02-06 00:00:00.000000,19611.008810033287,11175.156476742319,2224262.7165887025,2484937.1673013023
Mexico,Product B,2017-02-13 00:00:00.000000,16261.073971943842,12497.247582495664,2240523.7905606464,2509931.6624662937
Mexico,Product B,2017-02-20 00:00:00.000000,21639.354862161083,13613.762264178085,2262163.1454228074,2537159.18699465
Mexico,Product B,2017-02-27 00:00:00.000000,13577.948117389707,10765.933391544522,2275741.0935401972,2558691.053777739
Mexico,Product B,2017-03-06 00:00:00.000000,10945.92612423779,11780.00159611406,2286687.019664435,2582251.056969967
Mexico,Product B,2017-03-13 00:00:00.000000,21734.75992771257,10927.159874808014,2308421.7795921476,2604105.3767195833
Mexico,Product B,2017-03-20 00:00:00.000000,21750.655516014915,9992.929844323951,2330172.4351081625,2624091.2364082313
Mexico,Product B,2017-03-27 00:00:00.000000,23070.144871685152,9531.48803841131,2353242.5799798477,2643154.212485054
Mexico,Product B,2017-04-03 00:00:00.000000,30410.00157400203,12874.077733450948,2383652.58155385,2668902.367951956
Mexico,Product B,2017-04-10 00:00:00.000000,21626.838084776595,9593.145721209354,2405279.4196386263,2688088.6593943746
Mexico,Product B,2017-04-17 00:00:00.000000,30583.19155879591,10213.994981953103,2435862.6111974223,2708516.6493582805
Mexico,Product B,2017-04-24 00:00:00.000000,9004.157058461758,13780.152346244062,2444866.768255884,2736076.9540507686
Mexico,Product B,2017-05-01 00:00:00.000000,24432.637100957538,13232.48643496005,2469299.405356841,2762541.926920689
Mexico,Product B,2017-05-08 00:00:00.000000,19940.830317257612,14290.627028270785,2489240.2356740986,2791123.1809772304
Mexico,Product B,2017-05-15 00:00:00.000000,11744.634625556282,8843.34160888072,2500984.870299655,2808809.8641949915
Mexico,Product B,2017-05-22 00:00:00.000000,27785.48787289828,10044.785595247453,2528770.358172553,2828899.4353854866
Mexico,Product B,2017-05-29 00:00:00.000000,22225.238658273964,8719.426672965428,2550995.596830827,2846338.288731417
Mexico,Product B,2017-06-05 00:00:00.000000,19319.48239596437,7601.714133458798,2570315.0792267914,2861541.7169983345
Mexico,Product B,2017-06-12 00:00:00.000000,16065.692306212135,10345.007914049118,2586380.7715330035,2882231.7328264327
Mexico,Product B,2017-06-19 00:00:00.000000,13880.1774642991,8403.977182865165,2600260.9489973024,2899039.687192163
Mexico,Product B,2017-06-26 00:00:00.000000,22362.159762123607,8233.185135478565,2622623.108759426,2915506.05746312
Mexico,Product B,2017-07-03 00:00:00.000000,17854.723293490533,9063.945760678089,2640477.8320529168,2933633.9489844763
Mexico,Product B,2017-07-10 00:00:00.000000,10418.917112639368,7307.6752815255295,2650896.749165556,2948249.2995475275
Mexico,Product B,2017-07-17 00:00:00.000000,8452.192294802375,8852.117490479937,2659348.9414603584,2965953.534528487
Mexico,Product B,2017-07-24 00:00:00.000000,12717.651680051662,6111.0702015084935,2672066.5931404103,2978175.6749315043
Mexico,Product B,2017-07-31 00:00:00.000000,7555.4679530979865,6082.057138890551,2679622.0610935083,2990339.7892092853
Mexico,Product B,2017-08-07 00:00:00.000000,14066.476441925362,8609.170004687903,2693688.5375354337,3007558.1292186608
Mexico,Product B,2017-08-14 00:00:00.000000,11279.375820358604,7131.05491957469,2704967.9133557924,3021820.2390578105
Mexico,Product B,2017-08-21 00:00:00.000000,21566.531667120904,3961.830136144229,2726534.445022913,3029743.8993300986
Mexico,Product B,2017-08-28 00:00:00.000000,5478.748169268996,4540.100088410251,2732013.193192182,3038824.099506919
Mexico,Product B,2017-09-04 00:00:00.000000,3767.816511265879,5475.070183343403,2735781.009703448,3049774.2398736053
Mexico,Product B,2017-09-11 00:00:00.000000,14563.741368262366,5895.359163307428,2750344.7510717106,3061564.9582002205
Mexico,Product B,2017-09-18 00:00:00.000000,4615.643761529955,5557.794760870304,2754960.3948332407,3072680.547721961
Mexico,Product B,2017-09-25 00:00:00.000000,8554.426320507455,4194.322694613152,2763514.8211537483,3081069.1931111873
Mexico,Product B,2017-10-02 00:00:00.000000,2825.3939486089216,7127.77388662002,2766340.2151023573,3095324.7408844274
Mexico,Product B,2017-10-09 00:00:00.000000,5497.164363898806,3838.593752612981,2771837.379466256,3103001.928389653
Mexico,Product B,2017-10-16 00:00:00.000000,16015.992060915694,4699.685459870895,2787853.3715271717,3112401.299309395
Mexico,Product B,2017-10-23 00:00:00.000000,14810.324698642395,5856.661044129737,2802663.696225814,3124114.621397654
Mexico,Product B,2017-10-30 00:00:00.000000,3852.7087768890724,6726.701844070852,2806516.405002703,3137568.025085796
Mexico,Product B,2017-11-06 00:00:00.000000,5640.274422838636,4092.040580947925,2812156.679425542,3145752.106247692
Mexico,Product B,2017-11-13 00:00:00.000000,13383.008307978358,7244.953766724477,2825539.6877335203,3160242.013781141
Mexico,Product B,2017-11-20 00:00:00.000000,6187.637033370011,5981.5169697805695,2831727.32476689,3172205.047720702
Mexico,Product B,2017-11-27 00:00:00.000000,10758.545334542292,6917.3234507254865,2842485.8701014323,3186039.694622153
Mexico,Product B,2017-12-04 00:00:00.000000,10265.799063903592,6521.192637377738,2852751.669165336,3199082.0798969087
Mexico,Product B,2017-12-11 00:00:00.000000,12048.278225749034,5243.8140399730555,2864799.9473910853,3209569.707976855
Mexico,Product B,2017-12-18 00:00:00.000000,16599.722745958163,10787.143896069547,2881399.6701370436,3231143.9957689936
Mexico,Product B,2017-12-25 00:00:00.000000,17177.01343350902,5342.931849489325,2898576.6835705526,3241829.8594679725
Mexico,Product B,2018-01-01 00:00:00.000000,28611.30127822697,10198.868894054758,2927187.9848487796,3262227.5972560816
Mexico,Product B,2018-01-08 00:00:00.000000,18877.40514802269,7628.646720524909,2946065.3899968024,3277484.8906971314
Mexico,Product B,2018-01-15 00:00:00.000000,5357.790672954172,8468.977629331499,2951423.1806697566,3294422.845955794
Mexico,Product B,2018-01-22 00:00:00.000000,23728.686420436185,10195.375329990187,2975151.8670901926,3314813.596615775
Mexico,Product B,2018-01-29 00:00:00.000000,23872.69895090112,9895.28112226583,2999024.566041094,3334604.1588603067
Mexico,Product B,2018-02-05 00:00:00.000000,25632.080849035425,9060.058197932283,3024656.6468901294,3352724.2752561714
Mexico,Product B,2018-02-12 00:00:00.000000,15996.925731367606,9852.2380422519,3040653.572621497,3372428.7513406747
Mexico,Product B,2018-02-19 00:00:00.000000,30312.385125928893,13569.010591760893,3070965.957747426,3399566.772524196
Mexico,Product B,2018-02-26 00:00:00.000000,8959.564256695376,11189.381941542793,3079925.5220041214,3421945.536407282
Mexico,Product B,2018-03-05 00:00:00.000000,17989.50853925004,16127.272477976658,3097915.0305433716,3454200.081363235
Mexico,Product B,2018-03-12 00:00:00.000000,32829.88880071102,11721.10411899764,3130744.9193440825,3477642.2896012305
Mexico,Product B,2018-03-19 00:00:00.000000,12015.777796604103,14566.098421274515,3142760.6971406867,3506774.48644378
Mexico,Product B,2018-03-26 00:00:00.000000,23671.7253365574,10960.74146585098,3166432.422477244,3528695.9693754823
Mexico,Product B,2018-04-02 00:00:00.000000,23662.747464650834,11547.513979036166,3190095.1699418947,3551790.997333555
Mexico,Product B,2018-04-09 00:00:00.000000,34887.79762471713,10762.280505238363,3224982.9675666117,3573315.558344032
Mexico,Product B,2018-04-16 00:00:00.000000,28930.13939814981,13667.98947158244,3253913.1069647614,3600651.5372871966
Mexico,Product B,2018-04-23 00:00:00.000000,23011.712156753616,8661.052861046837,3276924.819121515,3617973.6430092906
Mexico,Product B,2018-04-30 00:00:00.000000,18584.269178696064,10170.130645959118,3295509.088300211,3638313.904301209
Mexico,Product B,2018-05-07 00:00:00.000000,17862.201720064222,13198.896124962599,3313371.290020275,3664711.6965511343
Mexico,Product B,2018-05-14 00:00:00.000000,28909.684070180978,10178.437297323064,3342280.974090456,3685068.571145781
Mexico,Product B,2018-05-21 00:00:00.000000,18104.260948222218,11119.277196101675,3360385.235038678,3707307.1255379845
Mexico,Product B,2018-05-28 00:00:00.000000,27904.038071209536,10204.5148423668,3388289.2731098877,3727716.155222718
Mexico,Product B,2018-06-04 00:00:00.000000,11123.419399260441,5597.488961493796,3399412.6925091483,3738911.1331457053
Mexico,Product B,2018-06-11 00:00:00.000000,19154.30489268306,9239.332470148394,3418566.997401831,3757389.798086002
Mexico,Product B,2018-06-18 00:00:00.000000,7964.82407295383,8119.18962711219,3426531.821474785,3773628.1773402267
Mexico,Product B,2018-06-25 00:00:00.000000,27984.57188416092,9177.6919223004,3454516.393358946,3791983.5611848277
Mexico,Product B,2018-07-02 00:00:00.000000,18979.57865817152,9045.274356560829,3473495.9720171173,3810074.1098979493
Mexico,Product B,2018-07-09 00:00:00.000000,22341.49665914906,10923.898781538768,3495837.4686762663,3831921.907461027
Mexico,Product B,2018-07-16 00:00:00.000000,8161.424028754249,4911.418701976245,3503998.8927050205,3841744.7448649793
Mexico,Product B,2018-07-23 00:00:00.000000,19970.2640363093,9613.644648753238,3523969.15674133,3860972.0341624855
Mexico,Product B,2018-07-30 00:00:00.000000,13781.556182525987,7067.689140484964,3537750.712923856,3875107.412443456
Mexico,Product B,2018-08-06 00:00:00.000000,7158.771616393118,5112.288508167588,3544909.484540249,3885331.9894597908
Mexico,Product B,2018-08-13 00:00:00.000000,5873.937968933016,5119.5794036195675,3550783.4225091822,3895571.1482670303
Mexico,Product B,2018-08-20 00:00:00.000000,3144.75324850785,5109.752022937405,3553928.17575769,3905790.652312905
Mexico,Product B,2018-08-27 00:00:00.000000,15419.980120108496,6493.491465667274,3569348.1558777983,3918777.6352442396
Mexico,Product B,2018-09-03 00:00:00.000000,2906.2053953007808,3367.8180842880647,3572254.361273099,3925513.2714128154
Mexico,Product B,2018-09-10 00:00:00.000000,5392.755526458564,3376.475446152069,3577647.1167995576,3932266.2223051195
Mexico,Product B,2018-09-17 00:00:00.000000,10445.98316219133,7442.158145537049,3588093.099961749,3947150.538596194
Mexico,Product B,2018-09-24 00:00:00.000000,4936.050669961074,3523.2241092400473,3593029.15063171,3954196.9868146735
Mexico,Product B,2018-10-01 00:00:00.000000,17132.93490916593,4845.497199190194,3610162.085540876,3963887.981213054
Mexico,Product B,2018-10-08 00:00:00.000000,3459.8621143858,6733.298957672892,3613621.9476552615,3977354.5791284
Mexico,Product B,2018-10-15 00:00:00.000000,3561.0529340136854,5230.7008707289115,3617183.0005892753,3987815.980869858
Mexico,Product B,2018-10-22 00:00:00.000000,5657.4094725065515,7460.739563524996,3622840.4100617818,4002737.4599969084
Mexico,Product B,2018-10-29 00:00:00.000000,11038.029061008223,4202.068499267519,3633878.43912279,4011141.5969954436
Mexico,Product B,2018-11-05 00:00:00.000000,12155.285454955267,4846.233263662467,3646033.7245777454,4020834.0635227687
Mexico,Product B,2018-11-12 00:00:00.000000,16892.851982154818,6282.2937845042225,3662926.5765599003,4033398.6510917773
Mexico,Product B,2018-11-19 00:00:00.000000,15996.01473899778,8060.14902875161,3678922.591298898,4049518.9491492803
Mexico,Product B,2018-11-26 00:00:00.000000,9288.927606764082,6042.458642506442,3688211.5189056625,4061603.8664342933
Mexico,Product B,2018-12-03 00:00:00.000000,12446.493464611129,4439.965273728903,3700658.0123702735,4070483.7969817515
Mexico,Product B,2018-12-10 00:00:00.000000,6294.833814050122,7792.01107802746,3706952.8461843235,4086067.8191378065
Mexico,Product B,2018-12-17 00:00:00.000000,14745.9665937159,5970.941848986155,3721698.8127780394,4098009.702835779
Mexico,Product B,2018-12-24 00:00:00.000000,12908.968861850248,7567.763072146237,3734607.78163989,4113145.2289800714
Mexico,Product B,2018-12-31 00:00:00.000000,10812.009224890578,6989.991605763528,3745419.7908647805,4127125.212191598
Mexico,Product B,2019-01-07 00:00:00.000000,17169.674356046868,11058.286069425234,3762589.4652208276,4149241.7843304486
Mexico,Product B,2019-01-14 00:00:00.000000,10848.98822454521,9191.985585146344,3773438.4534453726,4167625.755500741
Mexico,Product B,2019-01-21 00:00:00.000000,7481.410141377819,10937.356265215818,3780919.8635867503,4189500.468031172
Mexico,Product B,2019-01-28 00:00:00.000000,15875.407378220378,16265.794008118413,3796795.270964971,4222032.056047409
Mexico,Product B,2019-02-04 00:00:00.000000,18706.97869685458,10225.307304152873,3815502.2496618256,4242482.670655715
Mexico,Product B,2019-02-11 00:00:00.000000,17409.30239491284,12171.350441987774,3832911.5520567386,4266825.3715396905
Mexico,Product B,2019-02-18 00:00:00.000000,20106.620444268745,15669.4238106362,3853018.1725010076,4298164.219160964
Mexico,Product B,2019-02-25 00:00:00.000000,25611.05433063465,14651.05736770203,3878629.226831642,4327466.333896368
Mexico,Product B,2019-03-04 00:00:00.000000,36937.969690507816,12352.945873176683,3915567.1965221497,4352172.225642721
Mexico,Product B,2019-03-11 00:00:00.000000,21393.991405430257,13721.129979136109,3936961.18792758,4379614.485600994
Mexico,Product B,2019-03-18 00:00:00.000000,35453.20824222732,11974.931202075835,3972414.3961698073,4403564.348005145
Mexico,Product B,2019-03-25 00:00:00.000000,29630.336825395003,11824.561256363717,4002044.7329952023,4427213.470517873
Mexico,Product B,2019-04-01 00:00:00.000000,19639.300931050646,11849.52372355168,4021684.0339262527,4450912.517964977
Mexico,Product B,2019-04-08 00:00:00.000000,28479.893247604385,11982.552132240191,4050163.927173857,4474877.622229458
Mexico,Product B,2019-04-15 00:00:00.000000,15761.697908217699,10384.061994952368,4065925.6250820747,4495645.746219362
Mexico,Product B,2019-04-22 00:00:00.000000,30284.51145403758,9831.545012226466,4096210.136536112,4515308.836243815
Mexico,Product B,2019-04-29 00:00:00.000000,24160.005502107997,13645.038814888403,4120370.14203822,4542598.913873591
Mexico,Product B,2019-05-06 00:00:00.000000,23808.950137945925,12981.545939805328,4144179.092176166,4568562.005753201
Mexico,Product B,2019-05-13 00:00:00.000000,11308.462055970616,10798.846426392005,4155487.5542321363,4590159.698605985
Mexico,Product B,2019-05-20 00:00:00.000000,22642.914422392845,11416.021671860777,4178130.468654529,4612991.741949706
Mexico,Product B,2019-05-27 00:00:00.000000,15564.13580051405,7914.61648180345,4193694.604455043,4628820.974913313
Mexico,Product B,2019-06-03 00:00:00.000000,25772.387231255987,9686.432600039281,4219466.991686299,4648193.840113391
Mexico,Product B,2019-06-10 00:00:00.000000,14831.381461319685,8301.743387076462,4234298.373147619,4664797.326887543
Mexico,Product B,2019-06-17 00:00:00.000000,23571.505459367807,9451.270891705468,4257869.878606987,4683699.868670954
Mexico,Product B,2019-06-24 00:00:00.000000,18973.322679583427,7613.225590418332,4276843.20128657,4698926.319851791
Mexico,Product B,2019-07-01 00:00:00.000000,8369.406796896306,10126.026200429686,4285212.608083466,4719178.37225265
Mexico,Product B,2019-07-08 00:00:00.000000,14486.094622164048,7504.386190397652,4299698.70270563,4734187.144633445
Mexico,Product B,2019-07-15 00:00:00.000000,8973.530835128571,4795.009610775007,4308672.2335407585,4743777.163854995
Mexico,Product B,2019-07-22 00:00:00.000000,6840.418799198469,7116.215516103411,4315512.652339957,4758009.594887202
Mexico,Product B,2019-07-29 00:00:00.000000,19188.414566708052,6447.576253012589,4334701.0669066645,4770904.747393227
Mexico,Product B,2019-08-05 00:00:00.000000,9802.53512084093,5405.123007848762,4344503.602027506,4781714.993408925
Mexico,Product B,2019-08-12 00:00:00.000000,17332.482298471114,4826.844171451711,4361836.084325977,4791368.681751828
Mexico,Product B,2019-08-19 00:00:00.000000,9405.969448050419,5353.288253787035,4371242.053774027,4802075.258259402
Mexico,Product B,2019-08-26 00:00:00.000000,17358.75787875644,7557.323579589078,4388600.811652783,4817189.9054185795
Mexico,Product B,2019-09-02 00:00:00.000000,4565.25556236404,4771.627958203359,4393166.067215147,4826733.161334987
Mexico,Product B,2019-09-09 00:00:00.000000,5111.206186926425,4357.441683807209,4398277.273402073,4835448.044702602
Mexico,Product B,2019-09-16 00:00:00.000000,8760.040569210523,6358.440945143263,4407037.313971284,4848164.926592887
Mexico,Product B,2019-09-23 00:00:00.000000,3917.486984592264,3002.7989908848526,4410954.800955876,4854170.524574657
Mexico,Product B,2019-09-30 00:00:00.000000,7872.207032323924,6472.5923398362465,4418827.0079882,4867115.709254329
Mexico,Product B,2019-10-07 00:00:00.000000,4802.867828299146,6045.09799301624,4423629.875816499,4879205.905240362
Mexico,Product B,2019-10-14 00:00:00.000000,6520.01695714734,3782.2027840090095,4430149.892773646,4886770.31080838
Mexico,Product B,2019-10-21 00:00:00.000000,11311.345347744904,5131.6497623235,4441461.238121391,4897033.610333026
Mexico,Product B,2019-10-28 00:00:00.000000,12599.397894130387,6554.640863111979,4454060.636015521,4910142.892059251
Mexico,Product B,2019-11-04 00:00:00.000000,21314.08800702284,6616.528756037502,4475374.724022544,4923375.949571325
Mexico,Product B,2019-11-11 00:00:00.000000,25224.263394117443,6887.154810196665,4500598.987416661,4937150.259191719
Mexico,Product B,2019-11-18 00:00:00.000000,11158.40804286181,7979.108808922636,4511757.395459523,4953108.476809564
Mexico,Product B,2019-11-25 00:00:00.000000,26218.13384861152,8238.185282129796,4537975.529308135,4969584.847373824
Mexico,Product B,2019-12-02 00:00:00.000000,10583.707139451966,6114.701980299649,4548559.236447587,4981814.251334422
Mexico,Product B,2019-12-09 00:00:00.000000,11364.805864574391,6274.0532314789725,4559924.042312161,4994362.35779738
Mexico,Product B,2019-12-16 00:00:00.000000,17657.311459835317,8535.34625350388,4577581.353771997,5011433.050304388
Mexico,Product B,2019-12-23 00:00:00.000000,13399.022765334106,7381.959572862039,4590980.37653733,5026196.9694501115
Mexico,Product B,2019-12-30 00:00:00.000000,27427.630803652617,9812.46031248909,4618408.0073409835,5045821.89007509
Mexico,Product B,2020-01-06 00:00:00.000000,15999.490175068473,7225.421719127543,4634407.497516052,5060272.733513345
Mexico,Product B,2020-01-13 00:00:00.000000,19230.365058479925,9269.429722009127,4653637.862574532,5078811.592957363
Mexico,Product B,2020-01-20 00:00:00.000000,18571.060470570686,8912.11013793353,4672208.9230451025,5096635.813233231
