,ISO Week Start Date,Country,Account,Product,Value in USD
986,2014-05-26,Mexico,Labor,Overhead,13310.0
987,2014-05-26,Mexico,Raw Materials,Overhead,13679.717288572878
988,2014-05-26,Mexico,Admin,Overhead,8675.0
989,2014-05-26,Mexico,Utilities,Overhead,6054.0
990,2014-06-02,United States,Revenue,Product A,81821.0
991,2014-06-02,United States,Labor,Product A,17970.0
992,2014-06-02,United States,Raw Materials,Product A,16123.921708904078
993,2014-06-02,United States,Admin,Product A,7538.0
994,2014-06-02,United States,Utilities,Product A,6983.0
995,2014-06-02,United States,Revenue,Product B,42996.0
996,2014-06-02,United States,Labor,Product B,14547.0
997,2014-06-02,United States,Raw Materials,Product B,17132.931311189037
998,2014-06-02,United States,Admin,Product B,5822.0
999,2014-06-02,United States,Utilities,Product B,3943.0
1000,2014-06-02,United States,Revenue,Overhead,45799.7354059248
1001,2014-06-02,United States,Labor,Overhead,16150.0
1002,2014-06-02,United States,Raw Materials,Overhead,17010.735405924803
1003,2014-06-02,United States,Admin,Overhead,8156.0
1004,2014-06-02,United States,Utilities,Overhead,3146.0
1005,2014-06-02,Canada,Revenue,Product A,63859.0
1006,2014-06-02,Canada,Labor,Product A,13695.0
1007,2014-06-02,Canada,Raw Materials,Product A,11949.90331342191
1008,2014-06-02,Canada,Admin,Product A,9177.0
1009,2014-06-02,Canada,Utilities,Product A,3513.0
1010,2014-06-02,Canada,Revenue,Product B,45089.722404325046
1011,2014-06-02,Canada,Labor,Product B,16852.0
1012,2014-06-02,Canada,Raw Materials,Product B,15785.722404325043
1013,2014-06-02,Canada,Admin,Product B,6409.0
1014,2014-06-02,Canada,Utilities,Product B,3706.0
1015,2014-06-02,Canada,Revenue,Overhead,39552.22666488473
1016,2014-06-02,Canada,Labor,Overhead,14566.0
1017,2014-06-02,Canada,Raw Materials,Overhead,11852.226664884733
1018,2014-06-02,Canada,Admin,Overhead,6279.0
1019,2014-06-02,Canada,Utilities,Overhead,4757.0
1020,2014-06-02,Mexico,Revenue,Product A,93861.0
1021,2014-06-02,Mexico,Labor,Product A,17083.0
1022,2014-06-02,Mexico,Raw Materials,Product A,15166.359319983208
1023,2014-06-02,Mexico,Admin,Product A,9688.0
1024,2014-06-02,Mexico,Utilities,Product A,5761.0
1025,2014-06-02,Mexico,Revenue,Product B,47418.58886076518
1026,2014-06-02,Mexico,Labor,Product B,12679.0
1027,2014-06-02,Mexico,Raw Materials,Product B,15140.588860765181
1028,2014-06-02,Mexico,Admin,Product B,9831.0
1029,2014-06-02,Mexico,Utilities,Product B,5768.0
1030,2014-06-02,Mexico,Revenue,Overhead,42032.70666018361
1031,2014-06-02,Mexico,Labor,Overhead,13186.0
1032,2014-06-02,Mexico,Raw Materials,Overhead,13251.706660183609
1033,2014-06-02,Mexico,Admin,Overhead,9033.0
1034,2014-06-02,Mexico,Utilities,Overhead,3236.0
1035,2014-06-09,United States,Revenue,Product A,67685.0
1036,2014-06-09,United States,Labor,Product A,11304.0
1037,2014-06-09,United States,Raw Materials,Product A,10209.264958454767
1038,2014-06-09,United States,Admin,Product A,7051.0
1039,2014-06-09,United States,Utilities,Product A,5713.0
1040,2014-06-09,United States,Revenue,Product B,53376.545475575025
1041,2014-06-09,United States,Labor,Product B,18633.0
1042,2014-06-09,United States,Raw Materials,Product B,21618.54547557503
1043,2014-06-09,United States,Admin,Product B,5804.0
1044,2014-06-09,United States,Utilities,Product B,3074.0
1045,2014-06-09,United States,Revenue,Overhead,49692.08321368153
1046,2014-06-09,United States,Labor,Overhead,16981.0
1047,2014-06-09,United States,Raw Materials,Overhead,19795.083213681533
1048,2014-06-09,United States,Admin,Overhead,5040.0
1049,2014-06-09,United States,Utilities,Overhead,5981.0
1050,2014-06-09,Canada,Revenue,Product A,62875.0
1051,2014-06-09,Canada,Labor,Product A,17184.0
1052,2014-06-09,Canada,Raw Materials,Product A,16532.713257867123
1053,2014-06-09,Canada,Admin,Product A,5341.0
1054,2014-06-09,Canada,Utilities,Product A,5074.0
1055,2014-06-09,Canada,Revenue,Product B,49960.535637411565
1056,2014-06-09,Canada,Labor,Product B,17992.0
1057,2014-06-09,Canada,Raw Materials,Product B,16311.535637411567
1058,2014-06-09,Canada,Admin,Product B,5609.0
1059,2014-06-09,Canada,Utilities,Product B,5315.0
1060,2014-06-09,Canada,Revenue,Overhead,49996.04113833246
1061,2014-06-09,Canada,Labor,Overhead,16136.0
1062,2014-06-09,Canada,Raw Materials,Overhead,16099.041138332459
1063,2014-06-09,Canada,Admin,Overhead,8472.0
1064,2014-06-09,Canada,Utilities,Overhead,5969.0
1065,2014-06-09,Mexico,Revenue,Product A,86397.0
1066,2014-06-09,Mexico,Labor,Product A,13028.0
1067,2014-06-09,Mexico,Raw Materials,Product A,12419.011498413782
1068,2014-06-09,Mexico,Admin,Product A,8067.0
1069,2014-06-09,Mexico,Utilities,Product A,4845.0
1070,2014-06-09,Mexico,Revenue,Product B,38135.49892114027
1071,2014-06-09,Mexico,Labor,Product B,11386.0
1072,2014-06-09,Mexico,Raw Materials,Product B,9948.49892114027
1073,2014-06-09,Mexico,Admin,Product B,9889.0
1074,2014-06-09,Mexico,Utilities,Product B,3028.0
1075,2014-06-09,Mexico,Revenue,Overhead,52141.811475797425
1076,2014-06-09,Mexico,Labor,Overhead,18340.0
1077,2014-06-09,Mexico,Raw Materials,Overhead,20812.81147579742
1078,2014-06-09,Mexico,Admin,Overhead,6136.0
1079,2014-06-09,Mexico,Utilities,Overhead,3186.0
1080,2014-06-16,United States,Revenue,Product A,73150.0
1081,2014-06-16,United States,Labor,Product A,19442.0
1082,2014-06-16,United States,Raw Materials,Product A,22936.169099358835
1083,2014-06-16,United States,Admin,Product A,9501.0
1084,2014-06-16,United States,Utilities,Product A,5116.0
1085,2014-06-16,United States,Revenue,Product B,48715.977150955136
1086,2014-06-16,United States,Labor,Product B,17479.0
1087,2014-06-16,United States,Raw Materials,Product B,15485.977150955136
1088,2014-06-16,United States,Admin,Product B,6762.0
1089,2014-06-16,United States,Utilities,Product B,6315.0
1090,2014-06-16,United States,Revenue,Overhead,52898.998473553685
1091,2014-06-16,United States,Labor,Overhead,17101.0
1092,2014-06-16,United States,Raw Materials,Overhead,20214.998473553685
1093,2014-06-16,United States,Admin,Overhead,5153.0
1094,2014-06-16,United States,Utilities,Overhead,6521.0
1095,2014-06-16,Canada,Revenue,Product A,85111.0
1096,2014-06-16,Canada,Labor,Product A,11524.0
1097,2014-06-16,Canada,Raw Materials,Product A,10806.671251231097
1098,2014-06-16,Canada,Admin,Product A,6240.0
1099,2014-06-16,Canada,Utilities,Product A,3060.0
1100,2014-06-16,Canada,Revenue,Product B,59661.08491786792
1101,2014-06-16,Canada,Labor,Product B,19130.0
1102,2014-06-16,Canada,Raw Materials,Product B,19882.084917867916
1103,2014-06-16,Canada,Admin,Product B,9226.0
1104,2014-06-16,Canada,Utilities,Product B,6569.0
1105,2014-06-16,Canada,Revenue,Overhead,40304.1291293285
1106,2014-06-16,Canada,Labor,Overhead,11252.0
1107,2014-06-16,Canada,Raw Materials,Overhead,9012.129129328503
1108,2014-06-16,Canada,Admin,Overhead,9197.0
1109,2014-06-16,Canada,Utilities,Overhead,5913.0
1110,2014-06-16,Mexico,Revenue,Product A,99082.0
1111,2014-06-16,Mexico,Labor,Product A,16667.0
1112,2014-06-16,Mexico,Raw Materials,Product A,15740.140776119772
1113,2014-06-16,Mexico,Admin,Product A,8004.0
1114,2014-06-16,Mexico,Utilities,Product A,4040.0
1115,2014-06-16,Mexico,Revenue,Product B,40491.0
1116,2014-06-16,Mexico,Labor,Product B,10329.0
1117,2014-06-16,Mexico,Raw Materials,Product B,11116.318656372408
1118,2014-06-16,Mexico,Admin,Product B,6341.0
1119,2014-06-16,Mexico,Utilities,Product B,6663.0
1120,2014-06-16,Mexico,Revenue,Overhead,53548.49166539927
1121,2014-06-16,Mexico,Labor,Overhead,18407.0
1122,2014-06-16,Mexico,Raw Materials,Overhead,20309.491665399266
1123,2014-06-16,Mexico,Admin,Overhead,8152.0
1124,2014-06-16,Mexico,Utilities,Overhead,4750.0
1125,2014-06-23,United States,Revenue,Product A,55319.0
1126,2014-06-23,United States,Labor,Product A,15604.0
1127,2014-06-23,United States,Raw Materials,Product A,16804.113405094628
1128,2014-06-23,United States,Admin,Product A,8726.0
1129,2014-06-23,United States,Utilities,Product A,6642.0
1130,2014-06-23,United States,Revenue,Product B,44622.0
1131,2014-06-23,United States,Labor,Product B,13993.0
1132,2014-06-23,United States,Raw Materials,Product B,11483.192049030133
1133,2014-06-23,United States,Admin,Product B,8359.0
1134,2014-06-23,United States,Utilities,Product B,3777.0
1135,2014-06-23,United States,Revenue,Overhead,45263.3711658287
1136,2014-06-23,United States,Labor,Overhead,14806.0
1137,2014-06-23,United States,Raw Materials,Overhead,17763.3711658287
1138,2014-06-23,United States,Admin,Overhead,8157.0
1139,2014-06-23,United States,Utilities,Overhead,3249.0
1140,2014-06-23,Canada,Revenue,Product A,58820.0
1141,2014-06-23,Canada,Labor,Product A,10390.0
1142,2014-06-23,Canada,Raw Materials,Product A,8453.07948700258
1143,2014-06-23,Canada,Admin,Product A,7930.0
1144,2014-06-23,Canada,Utilities,Product A,5735.0
1145,2014-06-23,Canada,Revenue,Product B,53412.938328277116
1146,2014-06-23,Canada,Labor,Product B,18007.0
1147,2014-06-23,Canada,Raw Materials,Product B,21399.938328277112
1148,2014-06-23,Canada,Admin,Product B,8294.0
1149,2014-06-23,Canada,Utilities,Product B,3989.0
1150,2014-06-23,Canada,Revenue,Overhead,42664.58359216282
1151,2014-06-23,Canada,Labor,Overhead,12419.0
1152,2014-06-23,Canada,Raw Materials,Overhead,14130.583592162813
1153,2014-06-23,Canada,Admin,Overhead,8561.0
1154,2014-06-23,Canada,Utilities,Overhead,3614.0
1155,2014-06-23,Mexico,Revenue,Product A,85435.0
1156,2014-06-23,Mexico,Labor,Product A,15392.0
1157,2014-06-23,Mexico,Raw Materials,Product A,16316.550343208868
1158,2014-06-23,Mexico,Admin,Product A,5130.0
1159,2014-06-23,Mexico,Utilities,Product A,5852.0
1160,2014-06-23,Mexico,Revenue,Product B,40614.76822239056
1161,2014-06-23,Mexico,Labor,Product B,12983.0
1162,2014-06-23,Mexico,Raw Materials,Product B,12676.768222390554
1163,2014-06-23,Mexico,Admin,Product B,5038.0
1164,2014-06-23,Mexico,Utilities,Product B,6598.0
1165,2014-06-23,Mexico,Revenue,Overhead,50489.600319974525
1166,2014-06-23,Mexico,Labor,Overhead,16640.0
1167,2014-06-23,Mexico,Raw Materials,Overhead,16895.600319974525
1168,2014-06-23,Mexico,Admin,Overhead,7769.0
1169,2014-06-23,Mexico,Utilities,Overhead,6232.0
1170,2014-06-30,United States,Revenue,Product A,65229.0
1171,2014-06-30,United States,Labor,Product A,18684.0
1172,2014-06-30,United States,Raw Materials,Product A,19549.915123199273
1173,2014-06-30,United States,Admin,Product A,5738.0
1174,2014-06-30,United States,Utilities,Product A,6241.0
1175,2014-06-30,United States,Revenue,Product B,33668.714374966934
1176,2014-06-30,United States,Labor,Product B,10545.0
1177,2014-06-30,United States,Raw Materials,Product B,8525.714374966934
1178,2014-06-30,United States,Admin,Product B,8212.0
1179,2014-06-30,United States,Utilities,Product B,4297.0
1180,2014-06-30,United States,Revenue,Overhead,39807.84409454903
1181,2014-06-30,United States,Labor,Overhead,13810.0
1182,2014-06-30,United States,Raw Materials,Overhead,11434.844094549031
1183,2014-06-30,United States,Admin,Overhead,9124.0
1184,2014-06-30,United States,Utilities,Overhead,3957.0
1185,2014-06-30,Canada,Revenue,Product A,58436.0
1186,2014-06-30,Canada,Labor,Product A,12032.0
1187,2014-06-30,Canada,Raw Materials,Product A,11560.01310101856
1188,2014-06-30,Canada,Admin,Product A,5271.0
1189,2014-06-30,Canada,Utilities,Product A,6511.0
1190,2014-06-30,Canada,Revenue,Product B,40106.25860637796
1191,2014-06-30,Canada,Labor,Product B,11771.0
1192,2014-06-30,Canada,Raw Materials,Product B,14050.258606377962
1193,2014-06-30,Canada,Admin,Product B,5920.0
1194,2014-06-30,Canada,Utilities,Product B,6430.0
1195,2014-06-30,Canada,Revenue,Overhead,47086.800209374254
1196,2014-06-30,Canada,Labor,Overhead,14435.0
1197,2014-06-30,Canada,Raw Materials,Overhead,15806.800209374258
1198,2014-06-30,Canada,Admin,Overhead,7050.0
1199,2014-06-30,Canada,Utilities,Overhead,6500.0
1200,2014-06-30,Mexico,Revenue,Product A,84801.0
1201,2014-06-30,Mexico,Labor,Product A,11165.0
1202,2014-06-30,Mexico,Raw Materials,Product A,10258.414846247504
1203,2014-06-30,Mexico,Admin,Product A,9388.0
1204,2014-06-30,Mexico,Utilities,Product A,6736.0
1205,2014-06-30,Mexico,Revenue,Product B,45839.546514616144
1206,2014-06-30,Mexico,Labor,Product B,18623.0
1207,2014-06-30,Mexico,Raw Materials,Product B,15031.546514616148
1208,2014-06-30,Mexico,Admin,Product B,7632.0
1209,2014-06-30,Mexico,Utilities,Product B,3398.0
1210,2014-06-30,Mexico,Revenue,Overhead,51348.484534522424
1211,2014-06-30,Mexico,Labor,Overhead,18056.0
1212,2014-06-30,Mexico,Raw Materials,Overhead,19353.484534522424
1213,2014-06-30,Mexico,Admin,Overhead,7041.0
1214,2014-06-30,Mexico,Utilities,Overhead,4828.0
1215,2014-07-07,United States,Revenue,Product A,50806.0
1216,2014-07-07,United States,Labor,Product A,19130.0
1217,2014-07-07,United States,Raw Materials,Product A,19807.616960103274
1218,2014-07-07,United States,Admin,Product A,8415.0
1219,2014-07-07,United States,Utilities,Product A,3010.0
1220,2014-07-07,United States,Revenue,Product B,43477.25860386598
1221,2014-07-07,United States,Labor,Product B,11868.0
1222,2014-07-07,United States,Raw Materials,Product B,14190.258603865977
1223,2014-07-07,United States,Admin,Product B,9867.0
1224,2014-07-07,United States,Utilities,Product B,4594.0
1225,2014-07-07,United States,Revenue,Overhead,54516.96775315776
1226,2014-07-07,United States,Labor,Overhead,17827.0
1227,2014-07-07,United States,Raw Materials,Overhead,20235.967753157765
1228,2014-07-07,United States,Admin,Overhead,8564.0
1229,2014-07-07,United States,Utilities,Overhead,4389.0
1230,2014-07-07,Canada,Revenue,Product A,67320.0
1231,2014-07-07,Canada,Labor,Product A,17274.0
1232,2014-07-07,Canada,Raw Materials,Product A,15038.93808994526
1233,2014-07-07,Canada,Admin,Product A,8845.0
1234,2014-07-07,Canada,Utilities,Product A,6588.0
1235,2014-07-07,Canada,Revenue,Product B,39120.0
1236,2014-07-07,Canada,Labor,Product B,11796.0
1237,2014-07-07,Canada,Raw Materials,Product B,12408.344151865049
1238,2014-07-07,Canada,Admin,Product B,8170.0
1239,2014-07-07,Canada,Utilities,Product B,4043.0
1240,2014-07-07,Canada,Revenue,Overhead,40396.28010789935
1241,2014-07-07,Canada,Labor,Overhead,11913.0
1242,2014-07-07,Canada,Raw Materials,Overhead,12032.280107899349
1243,2014-07-07,Canada,Admin,Overhead,7466.0
1244,2014-07-07,Canada,Utilities,Overhead,5737.0
1245,2014-07-07,Mexico,Revenue,Product A,97319.0
1246,2014-07-07,Mexico,Labor,Product A,19041.0
1247,2014-07-07,Mexico,Raw Materials,Product A,20533.9714353449
1248,2014-07-07,Mexico,Admin,Product A,9069.0
1249,2014-07-07,Mexico,Utilities,Product A,3780.0
1250,2014-07-07,Mexico,Revenue,Product B,53578.98256797694
1251,2014-07-07,Mexico,Labor,Product B,17287.0
1252,2014-07-07,Mexico,Raw Materials,Product B,19000.982567976942
1253,2014-07-07,Mexico,Admin,Product B,9675.0
1254,2014-07-07,Mexico,Utilities,Product B,4933.0
1255,2014-07-07,Mexico,Revenue,Overhead,33692.44808383458
1256,2014-07-07,Mexico,Labor,Overhead,11380.0
1257,2014-07-07,Mexico,Raw Materials,Overhead,9520.44808383458
1258,2014-07-07,Mexico,Admin,Overhead,7682.0
1259,2014-07-07,Mexico,Utilities,Overhead,3987.0
1260,2014-07-14,United States,Revenue,Product A,75931.0
1261,2014-07-14,United States,Labor,Product A,11218.0
1262,2014-07-14,United States,Raw Materials,Product A,13262.59940285655
1263,2014-07-14,United States,Admin,Product A,9135.0
1264,2014-07-14,United States,Utilities,Product A,4560.0
1265,2014-07-14,United States,Revenue,Product B,48039.3241447451
1266,2014-07-14,United States,Labor,Product B,19610.0
1267,2014-07-14,United States,Raw Materials,Product B,16370.324144745102
1268,2014-07-14,United States,Admin,Product B,5974.0
1269,2014-07-14,United States,Utilities,Product B,3037.0
1270,2014-07-14,United States,Revenue,Overhead,46665.586858957424
1271,2014-07-14,United States,Labor,Overhead,15370.0
1272,2014-07-14,United States,Raw Materials,Overhead,16743.58685895742
1273,2014-07-14,United States,Admin,Overhead,9549.0
1274,2014-07-14,United States,Utilities,Overhead,3036.0
1275,2014-07-14,Canada,Revenue,Product A,70420.0
1276,2014-07-14,Canada,Labor,Product A,19903.0
1277,2014-07-14,Canada,Raw Materials,Product A,21361.95966924678
1278,2014-07-14,Canada,Admin,Product A,8111.0
1279,2014-07-14,Canada,Utilities,Product A,4324.0
1280,2014-07-14,Canada,Revenue,Product B,38845.348445732896
1281,2014-07-14,Canada,Labor,Product B,10317.0
1282,2014-07-14,Canada,Raw Materials,Product B,10698.348445732898
1283,2014-07-14,Canada,Admin,Product B,8111.0
1284,2014-07-14,Canada,Utilities,Product B,4889.0
1285,2014-07-14,Canada,Revenue,Overhead,50174.49614933755
1286,2014-07-14,Canada,Labor,Overhead,16183.0
1287,2014-07-14,Canada,Raw Materials,Overhead,16608.496149337552
1288,2014-07-14,Canada,Admin,Overhead,9311.0
1289,2014-07-14,Canada,Utilities,Overhead,6218.0
1290,2014-07-14,Mexico,Revenue,Product A,97456.0
1291,2014-07-14,Mexico,Labor,Product A,12383.0
1292,2014-07-14,Mexico,Raw Materials,Product A,13167.843627430111
1293,2014-07-14,Mexico,Admin,Product A,6704.0
1294,2014-07-14,Mexico,Utilities,Product A,5828.0
1295,2014-07-14,Mexico,Revenue,Product B,33481.0
1296,2014-07-14,Mexico,Labor,Product B,10362.0
1297,2014-07-14,Mexico,Raw Materials,Product B,9278.922441736457
1298,2014-07-14,Mexico,Admin,Product B,9451.0
1299,2014-07-14,Mexico,Utilities,Product B,3190.0
1300,2014-07-14,Mexico,Revenue,Overhead,39884.72847769715
1301,2014-07-14,Mexico,Labor,Overhead,13738.0
1302,2014-07-14,Mexico,Raw Materials,Overhead,15126.72847769715
1303,2014-07-14,Mexico,Admin,Overhead,5556.0
1304,2014-07-14,Mexico,Utilities,Overhead,3825.0
1305,2014-07-21,United States,Revenue,Product A,97638.0
1306,2014-07-21,United States,Labor,Product A,12808.0
1307,2014-07-21,United States,Raw Materials,Product A,10396.239680442653
1308,2014-07-21,United States,Admin,Product A,7719.0
1309,2014-07-21,United States,Utilities,Product A,5410.0
1310,2014-07-21,United States,Revenue,Product B,48084.385876268156
1311,2014-07-21,United States,Labor,Product B,13741.0
1312,2014-07-21,United States,Raw Materials,Product B,15987.385876268156
1313,2014-07-21,United States,Admin,Product B,8329.0
1314,2014-07-21,United States,Utilities,Product B,6789.0
1315,2014-07-21,United States,Revenue,Overhead,53025.09761601141
1316,2014-07-21,United States,Labor,Overhead,18780.0
1317,2014-07-21,United States,Raw Materials,Overhead,18836.097616011404
1318,2014-07-21,United States,Admin,Overhead,8117.0
1319,2014-07-21,United States,Utilities,Overhead,4690.0
1320,2014-07-21,Canada,Revenue,Product A,81966.0
1321,2014-07-21,Canada,Labor,Product A,11136.0
1322,2014-07-21,Canada,Raw Materials,Product A,11402.57050474845
1323,2014-07-21,Canada,Admin,Product A,9543.0
1324,2014-07-21,Canada,Utilities,Product A,5903.0
1325,2014-07-21,Canada,Revenue,Product B,37783.61435662733
1326,2014-07-21,Canada,Labor,Product B,11007.0
1327,2014-07-21,Canada,Raw Materials,Product B,9276.614356627333
1328,2014-07-21,Canada,Admin,Product B,9681.0
1329,2014-07-21,Canada,Utilities,Product B,4256.0
1330,2014-07-21,Canada,Revenue,Overhead,54590.64875671462
1331,2014-07-21,Canada,Labor,Overhead,19439.0
1332,2014-07-21,Canada,Raw Materials,Overhead,22083.648756714618
1333,2014-07-21,Canada,Admin,Overhead,7382.0
1334,2014-07-21,Canada,Utilities,Overhead,4245.0
1335,2014-07-21,Mexico,Revenue,Product A,57059.0
1336,2014-07-21,Mexico,Labor,Product A,15084.0
1337,2014-07-21,Mexico,Raw Materials,Product A,16826.54580581532
1338,2014-07-21,Mexico,Admin,Product A,6265.0
1339,2014-07-21,Mexico,Utilities,Product A,6395.0
1340,2014-07-21,Mexico,Revenue,Product B,36993.66663582191
1341,2014-07-21,Mexico,Labor,Product B,11040.0
1342,2014-07-21,Mexico,Raw Materials,Product B,12236.66663582191
1343,2014-07-21,Mexico,Admin,Product B,7752.0
1344,2014-07-21,Mexico,Utilities,Product B,3021.0
1345,2014-07-21,Mexico,Revenue,Overhead,42982.48918892567
1346,2014-07-21,Mexico,Labor,Overhead,14569.0
1347,2014-07-21,Mexico,Raw Materials,Overhead,12090.48918892567
1348,2014-07-21,Mexico,Admin,Overhead,9799.0
1349,2014-07-21,Mexico,Utilities,Overhead,3686.0
1350,2014-07-28,United States,Revenue,Product A,75338.0
1351,2014-07-28,United States,Labor,Product A,18476.0
1352,2014-07-28,United States,Raw Materials,Product A,18076.610272129077
1353,2014-07-28,United States,Admin,Product A,7428.0
1354,2014-07-28,United States,Utilities,Product A,5507.0
1355,2014-07-28,United States,Revenue,Product B,45445.86442513061
1356,2014-07-28,United States,Labor,Product B,15126.0
1357,2014-07-28,United States,Raw Materials,Product B,12497.864425130609
1358,2014-07-28,United States,Admin,Product B,8999.0
1359,2014-07-28,United States,Utilities,Product B,5994.0
1360,2014-07-28,United States,Revenue,Overhead,53612.782736967536
1361,2014-07-28,United States,Labor,Overhead,19645.0
1362,2014-07-28,United States,Raw Materials,Overhead,19397.782736967536
1363,2014-07-28,United States,Admin,Overhead,5038.0
1364,2014-07-28,United States,Utilities,Overhead,6342.0
1365,2014-07-28,Canada,Revenue,Product A,67482.0
1366,2014-07-28,Canada,Labor,Product A,19078.0
1367,2014-07-28,Canada,Raw Materials,Product A,21565.16654797217
1368,2014-07-28,Canada,Admin,Product A,8201.0
1369,2014-07-28,Canada,Utilities,Product A,4710.0
1370,2014-07-28,Canada,Revenue,Product B,45734.03800954733
1371,2014-07-28,Canada,Labor,Product B,13155.0
1372,2014-07-28,Canada,Raw Materials,Product B,13968.038009547332
1373,2014-07-28,Canada,Admin,Product B,7896.0
1374,2014-07-28,Canada,Utilities,Product B,6453.0
1375,2014-07-28,Canada,Revenue,Overhead,37566.78069232063
1376,2014-07-28,Canada,Labor,Overhead,10988.0
1377,2014-07-28,Canada,Raw Materials,Overhead,12937.78069232063
1378,2014-07-28,Canada,Admin,Overhead,9026.0
1379,2014-07-28,Canada,Utilities,Overhead,3083.0
1380,2014-07-28,Mexico,Revenue,Product A,55626.0
1381,2014-07-28,Mexico,Labor,Product A,11682.0
1382,2014-07-28,Mexico,Raw Materials,Product A,10626.952797534865
1383,2014-07-28,Mexico,Admin,Product A,8963.0
1384,2014-07-28,Mexico,Utilities,Product A,3933.0
1385,2014-07-28,Mexico,Revenue,Product B,46431.0
1386,2014-07-28,Mexico,Labor,Product B,13598.0
1387,2014-07-28,Mexico,Raw Materials,Product B,14935.156675838822
1388,2014-07-28,Mexico,Admin,Product B,8056.0
1389,2014-07-28,Mexico,Utilities,Product B,3792.0
1390,2014-07-28,Mexico,Revenue,Overhead,38153.50711004924
1391,2014-07-28,Mexico,Labor,Overhead,10791.0
1392,2014-07-28,Mexico,Raw Materials,Overhead,10223.507110049242
1393,2014-07-28,Mexico,Admin,Overhead,7255.0
1394,2014-07-28,Mexico,Utilities,Overhead,6610.0
1395,2014-08-04,United States,Revenue,Product A,55776.0
1396,2014-08-04,United States,Labor,Product A,11607.0
1397,2014-08-04,United States,Raw Materials,Product A,10024.94611368297
1398,2014-08-04,United States,Admin,Product A,5519.0
1399,2014-08-04,United States,Utilities,Product A,3590.0
1400,2014-08-04,United States,Revenue,Product B,49020.0
1401,2014-08-04,United States,Labor,Product B,11050.0
1402,2014-08-04,United States,Raw Materials,Product B,12573.941868276645
1403,2014-08-04,United States,Admin,Product B,5959.0
1404,2014-08-04,United States,Utilities,Product B,4963.0
1405,2014-08-04,United States,Revenue,Overhead,54964.844673673186
1406,2014-08-04,United States,Labor,Overhead,18884.0
1407,2014-08-04,United States,Raw Materials,Overhead,21994.844673673182
1408,2014-08-04,United States,Admin,Overhead,5526.0
1409,2014-08-04,United States,Utilities,Overhead,6224.0
1410,2014-08-04,Canada,Revenue,Product A,88565.0
1411,2014-08-04,Canada,Labor,Product A,11875.0
1412,2014-08-04,Canada,Raw Materials,Product A,11543.953000772448
1413,2014-08-04,Canada,Admin,Product A,5116.0
1414,2014-08-04,Canada,Utilities,Product A,5433.0
1415,2014-08-04,Canada,Revenue,Product B,46052.11779173948
1416,2014-08-04,Canada,Labor,Product B,15463.0
1417,2014-08-04,Canada,Raw Materials,Product B,15050.117791739483
1418,2014-08-04,Canada,Admin,Product B,7768.0
1419,2014-08-04,Canada,Utilities,Product B,3071.0
1420,2014-08-04,Canada,Revenue,Overhead,52382.852642289974
1421,2014-08-04,Canada,Labor,Overhead,18465.0
1422,2014-08-04,Canada,Raw Materials,Overhead,19797.852642289978
1423,2014-08-04,Canada,Admin,Overhead,8566.0
1424,2014-08-04,Canada,Utilities,Overhead,3606.0
1425,2014-08-04,Mexico,Revenue,Product A,71804.0
1426,2014-08-04,Mexico,Labor,Product A,18357.0
1427,2014-08-04,Mexico,Raw Materials,Product A,16827.219982946674
1428,2014-08-04,Mexico,Admin,Product A,7043.0
1429,2014-08-04,Mexico,Utilities,Product A,3101.0
1430,2014-08-04,Mexico,Revenue,Product B,40903.67826676057
1431,2014-08-04,Mexico,Labor,Product B,13496.0
1432,2014-08-04,Mexico,Raw Materials,Product B,11010.678266760571
1433,2014-08-04,Mexico,Admin,Product B,6576.0
1434,2014-08-04,Mexico,Utilities,Product B,5448.0
1435,2014-08-04,Mexico,Revenue,Overhead,51367.94073918105
1436,2014-08-04,Mexico,Labor,Overhead,16731.0
1437,2014-08-04,Mexico,Raw Materials,Overhead,19987.94073918105
1438,2014-08-04,Mexico,Admin,Overhead,5591.0
1439,2014-08-04,Mexico,Utilities,Overhead,4333.0
1440,2014-08-11,United States,Revenue,Product A,72431.0
1441,2014-08-11,United States,Labor,Product A,12720.0
1442,2014-08-11,United States,Raw Materials,Product A,13023.492501581419
1443,2014-08-11,United States,Admin,Product A,5001.0
1444,2014-08-11,United States,Utilities,Product A,5272.0
1445,2014-08-11,United States,Revenue,Product B,44217.0
1446,2014-08-11,United States,Labor,Product B,11949.0
1447,2014-08-11,United States,Raw Materials,Product B,9717.897578779215
1448,2014-08-11,United States,Admin,Product B,5917.0
1449,2014-08-11,United States,Utilities,Product B,6174.0
1450,2014-08-11,United States,Revenue,Overhead,50290.166621966826
1451,2014-08-11,United States,Labor,Overhead,17014.0
1452,2014-08-11,United States,Raw Materials,Overhead,14978.16662196683
1453,2014-08-11,United States,Admin,Overhead,9238.0
1454,2014-08-11,United States,Utilities,Overhead,6041.0
1455,2014-08-11,Canada,Revenue,Product A,56090.0
1456,2014-08-11,Canada,Labor,Product A,10105.0
1457,2014-08-11,Canada,Raw Materials,Product A,8760.96459749116
1458,2014-08-11,Canada,Admin,Product A,5634.0
1459,2014-08-11,Canada,Utilities,Product A,4925.0
1460,2014-08-11,Canada,Revenue,Product B,46015.0
1461,2014-08-11,Canada,Labor,Product B,12056.0
1462,2014-08-11,Canada,Raw Materials,Product B,14159.589936285569
1463,2014-08-11,Canada,Admin,Product B,5552.0
